DATASET_ID,DATASET_NAME,DATASET_FQN,DOMAIN,LAYER,SCORE_RUN_DATE,BATCH_ID,DIM_OWNERSHIP_SCORE,DIM_OWNERSHIP_STATUS,DIM_OWNERSHIP_OWNER_NAME,DIM_OWNERSHIP_LAST_CONFIRMED,DIM_SOURCE_SCORE,DIM_SOURCE_STATUS,DIM_SOURCE_SYSTEM,DIM_SOURCE_TIER,DIM_ISSUES_SCORE,DIM_ISSUES_STATUS,DIM_ISSUES_OPEN_P1,DIM_ISSUES_OPEN_P2,DIM_ISSUES_OPEN_P3,DIM_ISSUES_LAST_FAILURE_AT,DIM_TIMELINESS_SCORE,DIM_TIMELINESS_STATUS,DIM_TIMELINESS_MAX_LOAD_DATE,DIM_TIMELINESS_SLA_HOURS,DIM_TIMELINESS_HOURS_LATE,DIM_COMPLETENESS_KEY_PROPS_SCORE,DIM_COMPLETENESS_KEY_PROPS_STATUS,DIM_COMPLETENESS_KEYS_CHECKED,DIM_COMPLETENESS_WORST_KEY,DIM_COMPLETENESS_WORST_KEY_NULL_PCT,DIM_PROFILING_SCORE,DIM_PROFILING_STATUS,DIM_PROFILING_CHECKS_TOTAL,DIM_PROFILING_CHECKS_PASSED,DIM_DEFINITIONS_SCORE,DIM_DEFINITIONS_STATUS,DIM_DEFINITIONS_FIELDS_TOTAL,DIM_DEFINITIONS_FIELDS_DEFINED,DIM_KEY_PROPERTIES_SCORE,DIM_KEY_PROPERTIES_STATUS,DIM_KEY_PROPERTIES_REQUIRED,DIM_KEY_PROPERTIES_PRESENT,DIM_USAGE_SCORE,DIM_USAGE_STATUS,DIM_USAGE_UNIQUE_CONSUMERS_30D,DIM_USAGE_QUERIES_30D,DIM_FEEDBACK_SCORE,DIM_FEEDBACK_STATUS,DIM_FEEDBACK_AVG_RATING,DIM_FEEDBACK_RESPONSES_90D,TRUST_SCORE_OVERALL,TRUST_SCORE_TIER,LOAD_DATE,LOAD_BY
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-07,da7bc4e6,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,98,GREEN,0,0,2,2026-02-01 20:00:00,94.57192937981058,GREEN,2026-02-06 18:08:15.661429,36,5.86,94.98875962826091,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",TWID,5.01,58.333333333333336,RED,24,14,41.666666666666664,RED,60,25,100.0,GREEN,3,3,16.666666666666668,RED,10,446,74.84555958897796,AMBER,3.74,8,68.13,BRONZE,2026-05-06 15:37:37.858750,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-08,e2040700,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,98,GREEN,0,0,2,2026-02-07 21:00:00,94.78079494649577,GREEN,2026-02-07 18:21:47.730752,36,5.64,94.8213066962293,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",POSITION_ID,5.18,54.166666666666664,RED,24,13,41.911764705882355,RED,136,57,100.0,GREEN,3,3,18.333333333333332,RED,11,390,86.78121340092561,GREEN,4.34,8,68.23,BRONZE,2026-05-06 15:37:37.860118,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-09,bbcef5f9,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,96,GREEN,0,1,1,2026-02-01 08:00:00,95.96090661035213,GREEN,2026-02-08 19:38:16.004901,36,4.36,95.67202325447373,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",POSITION_ID,4.33,62.5,AMBER,24,15,38.07339449541284,RED,218,83,100.0,GREEN,3,3,16.666666666666668,RED,10,435,80.6221008220451,GREEN,4.03,10,68.62,BRONZE,2026-05-06 15:37:37.861536,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-10,77d32ac5,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,88,GREEN,1,0,2,2026-02-09 06:00:00,93.32023510302028,GREEN,2026-02-09 16:47:09.074081,36,7.21,93.6071885201897,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",TWID,6.39,54.166666666666664,RED,24,13,36.702127659574465,RED,188,69,100.0,GREEN,3,3,21.666666666666668,RED,13,622,78.31271435674205,AMBER,3.92,6,66.1,BRONZE,2026-05-06 15:37:37.862916,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-11,a96c8cd6,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,100,GREEN,0,0,0,2026-02-09 13:00:00,98.11462036785701,GREEN,2026-02-10 21:57:49.643990,36,2.04,96.51557543615044,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",TWID,3.48,62.5,AMBER,24,15,38.83495145631068,RED,103,40,100.0,GREEN,3,3,6.666666666666667,RED,4,141,73.89307801504656,AMBER,3.69,9,68.71,BRONZE,2026-05-06 15:37:37.864284,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-12,e8a820bd,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,94,GREEN,0,1,3,2026-02-05 17:00:00,91.2868299277181,GREEN,2026-02-11 14:35:23.194759,36,9.41,95.65592671324478,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",TWID,4.34,58.333333333333336,RED,24,14,40.44117647058823,RED,136,55,100.0,GREEN,3,3,40.0,RED,24,1020,77.37094915406627,AMBER,3.87,11,68.68,BRONZE,2026-05-06 15:37:37.865688,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-13,285480f8,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,99,GREEN,0,0,1,2026-02-06 06:00:00,90.92438655639909,GREEN,2026-02-12 14:11:54.014931,36,9.8,94.36570467484908,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",BADGE_EVENT_TS,5.63,66.66666666666667,AMBER,24,16,37.5,RED,88,33,100.0,GREEN,3,3,21.666666666666668,RED,13,459,68.37530864652197,AMBER,3.42,11,68.36,BRONZE,2026-05-06 15:37:37.867051,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-14,4d7c6b27,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,79,AMBER,1,2,5,2026-02-10 21:00:00,96.36027139887555,GREEN,2026-02-13 20:04:08.735199,36,3.93,96.15362985898099,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",POSITION_ID,3.85,58.333333333333336,RED,24,14,39.04109589041096,RED,146,57,100.0,GREEN,3,3,20.0,RED,12,507,76.43573317865447,AMBER,3.82,15,66.31,BRONZE,2026-05-06 15:37:37.868590,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-15,1f785403,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,81,GREEN,0,6,1,2026-02-09 12:00:00,95.3116610267713,GREEN,2026-02-14 18:56:11.738072,36,5.06,93.24110012339807,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",BADGE_EVENT_TS,6.76,58.333333333333336,RED,24,14,42.857142857142854,RED,140,60,100.0,GREEN,3,3,11.666666666666666,RED,7,332,68.95089977327896,AMBER,3.45,10,65.5,BRONZE,2026-05-06 15:37:37.870053,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-16,f0d69ef4,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,91,GREEN,0,2,3,2026-02-11 08:00:00,93.38707790002033,GREEN,2026-02-15 16:51:28.958875,36,7.14,95.03963460146338,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",BADGE_EVENT_TS,4.96,66.66666666666667,AMBER,24,16,38.46153846153846,RED,78,30,100.0,GREEN,3,3,21.666666666666668,RED,13,529,80.06218142107828,GREEN,4.0,4,68.38,BRONZE,2026-05-06 15:37:37.871562,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-17,350deeea,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,90,GREEN,0,2,4,2026-02-15 18:00:00,92.05860837467178,GREEN,2026-02-16 15:25:23.869361,36,8.58,96.08749583868716,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",BADGE_EVENT_TS,3.91,62.5,AMBER,24,15,41.08527131782946,RED,129,53,100.0,GREEN,3,3,33.333333333333336,RED,20,798,94.36315018613924,GREEN,4.72,5,69.2,BRONZE,2026-05-06 15:37:37.872917,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-18,79b96ac9,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,92,GREEN,0,2,2,2026-02-17 08:00:00,99.02506863502626,GREEN,2026-02-17 22:56:49.466853,36,1.05,96.66862362379747,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",BADGE_EVENT_TS,3.33,70.83333333333333,AMBER,24,17,38.70967741935484,RED,186,72,100.0,GREEN,3,3,15.0,RED,9,349,81.33081302334787,GREEN,4.07,5,69.69,BRONZE,2026-05-06 15:37:37.874281,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-19,ffad09a0,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,94,GREEN,0,1,3,2026-02-11 18:00:00,92.92383579511261,GREEN,2026-02-18 16:21:27.873571,36,7.64,94.61659776004655,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",POSITION_ID,5.38,70.83333333333333,AMBER,24,17,38.25503355704698,RED,149,57,100.0,GREEN,3,3,21.666666666666668,RED,13,460,81.4460895243165,GREEN,4.07,6,69.15,BRONZE,2026-05-06 15:37:37.875690,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-20,f96bcfb0,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,88,GREEN,1,0,2,2026-02-18 12:00:00,96.89095232173554,GREEN,2026-02-19 20:38:32.022627,36,3.36,93.75654603092694,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",POSITION_ID,6.24,62.5,AMBER,24,15,36.91588785046729,RED,214,79,100.0,GREEN,3,3,1.6666666666666667,RED,1,39,92.05434968682454,GREEN,4.6,10,66.99,BRONZE,2026-05-06 15:37:37.877048,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-21,8b01fa2f,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,100,GREEN,0,0,0,2026-02-19 09:00:00,96.31432224901734,GREEN,2026-02-20 20:01:10.084904,36,3.98,94.85855126012783,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",BADGE_EVENT_TS,5.14,62.5,AMBER,24,15,37.5609756097561,RED,205,77,100.0,GREEN,3,3,1.6666666666666667,RED,1,0,82.05433960210114,GREEN,4.1,5,68.15,BRONZE,2026-05-06 15:37:37.878391,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-22,8b000df6,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,88,GREEN,0,3,3,2026-02-21 16:00:00,93.4167538347244,GREEN,2026-02-21 16:53:24.338909,36,7.11,93.98996587386203,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",POSITION_ID,6.01,70.83333333333333,AMBER,24,17,40.625,RED,128,52,100.0,GREEN,3,3,15.0,RED,9,398,83.53324754028486,GREEN,4.18,16,68.29,BRONZE,2026-05-06 15:37:37.879763,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-23,7ab970c7,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,91,GREEN,0,2,3,2026-02-20 06:00:00,100.0,GREEN,2026-02-23 00:00:00.000000,36,0.0,95.07223786763726,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",TWID,4.93,54.166666666666664,RED,24,13,42.857142857142854,RED,140,60,100.0,GREEN,3,3,8.333333333333334,RED,5,117,76.8352726489357,AMBER,3.84,11,67.23,BRONZE,2026-05-06 15:37:37.881217,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-24,ccf03be0,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,84,GREEN,1,2,0,2026-02-20 22:00:00,99.59360124564903,GREEN,2026-02-23 23:33:39.921643,36,0.44,95.57537518875807,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",TWID,4.42,83.33333333333333,GREEN,24,20,40.54054054054054,RED,148,60,100.0,GREEN,3,3,15.0,RED,9,302,96.22116567523406,GREEN,4.81,6,70.9,SILVER,2026-05-06 15:37:37.882586,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-25,2a4da3fc,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,100,GREEN,0,0,0,2026-02-24 21:00:00,93.66542112084703,GREEN,2026-02-24 17:09:31.157318,36,6.84,97.65565557123482,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",POSITION_ID,2.34,62.5,AMBER,24,15,39.285714285714285,RED,56,22,100.0,GREEN,3,3,8.333333333333334,RED,5,278,80.83724531492344,GREEN,4.04,11,68.66,BRONZE,2026-05-06 15:37:37.884020,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-26,0d7c103a,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,81,GREEN,1,2,3,2026-02-24 19:00:00,100.0,GREEN,2026-02-26 00:00:00.000000,36,0.0,95.42485042030752,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",BADGE_EVENT_TS,4.58,58.333333333333336,RED,24,14,36.61971830985915,RED,142,52,100.0,GREEN,3,3,25.0,RED,15,653,76.67094448122563,AMBER,3.83,7,67.08,BRONZE,2026-05-06 15:37:37.885378,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-27,c38d2f51,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,94,GREEN,0,2,0,2026-02-21 23:00:00,92.11068632835361,GREEN,2026-02-26 15:28:46.348445,36,8.52,97.70164512406441,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",BADGE_EVENT_TS,2.3,79.16666666666667,AMBER,24,19,42.3728813559322,RED,118,50,100.0,GREEN,3,3,3.3333333333333335,RED,2,147,88.97175915475356,GREEN,4.45,8,70.0,SILVER,2026-05-06 15:37:37.886761,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-02-28,b10c31f1,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,92,GREEN,0,2,2,2026-02-20 05:00:00,100.0,GREEN,2026-02-28 00:00:00.000000,36,0.0,94.51282523466516,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",TWID,5.49,62.5,AMBER,24,15,40.666666666666664,RED,150,61,100.0,GREEN,3,3,18.333333333333332,RED,11,362,91.43967048733971,GREEN,4.57,5,69.28,BRONZE,2026-05-06 15:37:37.888198,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-03-01,d11a777f,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,59,RED,3,3,2,2026-02-23 03:00:00,93.71922839663732,GREEN,2026-02-28 17:13:00.360006,36,6.78,94.07828887489916,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",POSITION_ID,5.92,50.0,RED,24,12,37.00787401574803,RED,127,47,100.0,GREEN,3,3,8.333333333333334,RED,5,236,54.84935877802367,RED,2.74,8,60.53,BRONZE,2026-05-06 15:37:37.889579,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-03-02,0a8d96ff,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,96,GREEN,0,0,4,2026-02-28 20:00:00,100.0,GREEN,2026-03-02 00:00:00.000000,36,0.0,93.84958346582688,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",TWID,6.15,70.83333333333333,AMBER,24,17,41.86046511627907,RED,215,90,100.0,GREEN,3,3,16.666666666666668,RED,10,379,78.41019673961006,AMBER,3.92,7,70.14,SILVER,2026-05-06 15:37:37.890967,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-03-03,60a29782,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,76,AMBER,2,1,1,2026-03-01 10:00:00,90.68583886371862,GREEN,2026-03-02 13:56:26.541502,36,10.06,93.23927234842927,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",POSITION_ID,6.76,75.0,AMBER,24,18,37.67123287671233,RED,146,55,100.0,GREEN,3,3,13.333333333333334,RED,8,348,86.92973725964323,GREEN,4.35,9,66.66,BRONZE,2026-05-06 15:37:37.892313,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-03-04,f3afeb33,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,77,AMBER,1,3,4,2026-02-26 10:00:00,96.9041676091685,GREEN,2026-03-03 20:39:23.403664,36,3.34,93.78651087193816,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",BADGE_EVENT_TS,6.21,54.166666666666664,RED,24,13,38.144329896907216,RED,194,74,100.0,GREEN,3,3,26.666666666666668,RED,16,507,81.1851862760877,GREEN,4.06,7,65.84,BRONZE,2026-05-06 15:37:37.893660,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-03-05,628a9e24,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,95,GREEN,0,1,2,2026-03-02 13:00:00,99.13117326456764,GREEN,2026-03-04 23:03:42.001653,36,0.94,95.7025692137552,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",BADGE_EVENT_TS,4.3,66.66666666666667,AMBER,24,16,37.01657458563536,RED,181,67,100.0,GREEN,3,3,13.333333333333334,RED,8,251,72.16563478003296,AMBER,3.61,9,68.82,BRONZE,2026-05-06 15:37:37.894999,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-03-06,0845eb64,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,87,GREEN,1,0,3,2026-02-26 01:00:00,97.1241913701243,GREEN,2026-03-05 20:53:38.856047,36,3.11,96.66867117292838,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",BADGE_EVENT_TS,3.33,58.333333333333336,RED,24,14,42.0,RED,50,21,100.0,GREEN,3,3,0.0,RED,0,0,79.87571632473218,AMBER,3.99,3,66.63,BRONZE,2026-05-06 15:37:37.896429,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-03-07,8e433e4a,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,82,GREEN,1,2,2,2026-03-06 11:00:00,94.94388299262992,GREEN,2026-03-06 18:32:21.817075,36,5.46,95.71812099702073,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",BADGE_EVENT_TS,4.28,70.83333333333333,AMBER,24,17,36.87150837988827,RED,179,66,100.0,GREEN,3,3,23.333333333333332,RED,14,614,81.8057132898587,GREEN,4.09,11,68.15,BRONZE,2026-05-06 15:37:37.897822,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-03-08,293f77e8,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,85,GREEN,1,1,2,2026-03-06 22:00:00,97.63674933126435,GREEN,2026-03-07 21:26:51.681400,36,2.55,94.56198010426418,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",POSITION_ID,5.44,58.333333333333336,RED,24,14,38.57142857142857,RED,70,27,100.0,GREEN,3,3,21.666666666666668,RED,13,494,96.17241665290766,GREEN,4.81,7,67.84,BRONZE,2026-05-06 15:37:37.899203,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-03-09,1cc403fe,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,71,AMBER,2,2,3,2026-03-03 01:00:00,100.0,GREEN,2026-03-09 00:00:00.000000,36,0.0,93.17557719216063,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",BADGE_EVENT_TS,6.82,75.0,AMBER,24,18,33.87096774193548,RED,62,21,100.0,GREEN,3,3,21.666666666666668,RED,13,471,73.34729600713123,AMBER,3.67,4,67.01,BRONZE,2026-05-06 15:37:37.900730,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-03-10,243ea450,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,94,GREEN,0,1,3,2026-03-04 01:00:00,99.1615568165652,GREEN,2026-03-09 23:05:40.132903,36,0.91,94.0731550778804,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",TWID,5.93,62.5,AMBER,24,15,38.96103896103896,RED,77,30,100.0,GREEN,3,3,21.666666666666668,RED,13,473,74.73014610350123,AMBER,3.74,10,68.74,BRONZE,2026-05-06 15:37:37.902157,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-03-11,3a2fc93d,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,86,GREEN,1,1,1,2026-03-04 14:00:00,91.39007811493526,GREEN,2026-03-10 14:42:04.623711,36,9.3,96.43404663473201,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",TWID,3.57,62.5,AMBER,24,15,42.06896551724138,RED,145,61,100.0,GREEN,3,3,51.666666666666664,RED,31,1300,71.02819269792114,AMBER,3.55,4,68.92,BRONZE,2026-05-06 15:37:37.903559,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-03-12,f37b8e25,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,90,GREEN,0,2,4,2026-03-04 03:00:00,93.98527945473629,GREEN,2026-03-11 17:30:14.766520,36,6.5,96.35085344193692,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",POSITION_ID,3.65,58.333333333333336,RED,24,14,38.81278538812786,RED,219,85,100.0,GREEN,3,3,23.333333333333332,RED,14,544,83.92268742142676,GREEN,4.2,5,67.81,BRONZE,2026-05-06 15:37:37.904966,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-03-13,ba1e444d,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,83,GREEN,1,2,1,2026-03-05 20:00:00,97.58524088224175,GREEN,2026-03-12 21:23:31.416550,36,2.61,96.77930185056027,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",TWID,3.22,62.5,AMBER,24,15,40.13157894736842,RED,152,61,100.0,GREEN,3,3,18.333333333333332,RED,11,492,71.35588615810518,AMBER,3.57,7,67.34,BRONZE,2026-05-06 15:37:37.906459,prototype
DS_WORKPLACE_TRANSITION,Workplace Transition / RTO,EDLE_DW_DB.PNC_DATA.TRAN_DT_WRKPLCTRNS_CONSOLIDATED,P&C,SILVER,2026-03-14,d0176473,0.0,RED,,,75,AMBER,Workday + Badge (CCURE/DSX/RS2),APM,98,GREEN,0,0,2,2026-03-09 14:00:00,95.05909203316625,GREEN,2026-03-13 18:39:49.749825,36,5.34,95.08600244335018,GREEN,"TWID,POSITION_ID,BADGE_EVENT_TS",TWID,4.91,58.333333333333336,RED,24,14,40.86021505376344,RED,186,76,100.0,GREEN,3,3,0.0,RED,0,39,61.224095927335426,AMBER,3.06,11,66.6,BRONZE,2026-05-06 15:37:37.907853,prototype
