DATASET_ID,DATASET_NAME,DOMAIN,SCORE_RUN_DATE,DIMENSION_CODE,DIMENSION_NAME,SCORE,STATUS
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-03,TIMELINESS,Timeliness,93.92,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-03,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,96.27,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-03,PROFILING,Data Profiling,79.17,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-03,DEFINITIONS,Data Definitions,44.03,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-03,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-03,USAGE,Usage,61.67,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-03,FEEDBACK,User Feedback,92.62,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-04,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-04,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-04,ISSUES,Active Issues,95.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-04,TIMELINESS,Timeliness,94.15,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-04,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,95.57,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-04,PROFILING,Data Profiling,70.83,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-04,DEFINITIONS,Data Definitions,45.78,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-04,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-04,USAGE,Usage,65.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-04,FEEDBACK,User Feedback,83.7,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-05,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-05,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-05,ISSUES,Active Issues,95.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-05,TIMELINESS,Timeliness,95.78,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-05,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,94.57,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-05,PROFILING,Data Profiling,70.83,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-05,DEFINITIONS,Data Definitions,47.78,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-05,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-05,USAGE,Usage,66.67,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-05,FEEDBACK,User Feedback,64.76,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-06,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-06,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-06,ISSUES,Active Issues,97.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-06,TIMELINESS,Timeliness,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-06,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,95.73,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-06,PROFILING,Data Profiling,70.83,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-06,DEFINITIONS,Data Definitions,45.99,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-06,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-06,USAGE,Usage,55.0,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-06,FEEDBACK,User Feedback,94.53,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-07,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-07,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-07,ISSUES,Active Issues,96.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-07,TIMELINESS,Timeliness,94.25,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-07,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,95.94,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-07,PROFILING,Data Profiling,62.5,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-07,DEFINITIONS,Data Definitions,43.98,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-07,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-07,USAGE,Usage,68.33,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-07,FEEDBACK,User Feedback,73.19,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-08,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-08,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-08,ISSUES,Active Issues,88.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-08,TIMELINESS,Timeliness,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-08,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-08,PROFILING,Data Profiling,66.67,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-08,DEFINITIONS,Data Definitions,44.19,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-08,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-08,USAGE,Usage,63.33,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-08,FEEDBACK,User Feedback,69.19,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-09,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-09,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-09,ISSUES,Active Issues,87.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-09,TIMELINESS,Timeliness,99.04,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-09,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,97.27,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-09,PROFILING,Data Profiling,62.5,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-09,DEFINITIONS,Data Definitions,40.32,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-09,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-09,USAGE,Usage,55.0,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-09,FEEDBACK,User Feedback,76.47,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-10,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-10,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-10,ISSUES,Active Issues,96.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-10,TIMELINESS,Timeliness,96.88,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-10,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,95.84,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-10,PROFILING,Data Profiling,66.67,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-10,DEFINITIONS,Data Definitions,35.44,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-10,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-10,USAGE,Usage,55.0,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-10,FEEDBACK,User Feedback,75.29,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-11,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-11,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-11,ISSUES,Active Issues,93.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-11,TIMELINESS,Timeliness,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-11,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,93.73,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-11,PROFILING,Data Profiling,66.67,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-11,DEFINITIONS,Data Definitions,48.67,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-11,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-11,USAGE,Usage,63.33,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-11,FEEDBACK,User Feedback,75.51,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-12,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-12,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-12,ISSUES,Active Issues,99.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-12,TIMELINESS,Timeliness,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-12,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,95.31,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-12,PROFILING,Data Profiling,70.83,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-12,DEFINITIONS,Data Definitions,38.57,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-12,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-12,USAGE,Usage,45.0,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-12,FEEDBACK,User Feedback,79.58,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-13,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-13,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-13,ISSUES,Active Issues,87.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-13,TIMELINESS,Timeliness,93.78,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-13,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,94.3,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-13,PROFILING,Data Profiling,62.5,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-13,DEFINITIONS,Data Definitions,44.5,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-13,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-13,USAGE,Usage,68.33,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-13,FEEDBACK,User Feedback,68.16,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-14,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-14,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-14,ISSUES,Active Issues,80.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-14,TIMELINESS,Timeliness,98.6,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-14,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,97.92,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-14,PROFILING,Data Profiling,75.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-14,DEFINITIONS,Data Definitions,43.33,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-14,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-14,USAGE,Usage,63.33,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-14,FEEDBACK,User Feedback,75.89,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-15,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-15,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-15,ISSUES,Active Issues,74.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-15,TIMELINESS,Timeliness,93.69,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-15,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,93.35,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-15,PROFILING,Data Profiling,62.5,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-15,DEFINITIONS,Data Definitions,46.99,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-15,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-15,USAGE,Usage,55.0,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-15,FEEDBACK,User Feedback,72.64,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-16,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-16,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-16,ISSUES,Active Issues,86.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-16,TIMELINESS,Timeliness,99.79,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-16,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,95.62,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-16,PROFILING,Data Profiling,75.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-16,DEFINITIONS,Data Definitions,50.44,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-16,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-16,USAGE,Usage,40.0,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-16,FEEDBACK,User Feedback,71.57,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-17,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-17,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-17,ISSUES,Active Issues,94.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-17,TIMELINESS,Timeliness,96.96,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-17,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,95.31,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-17,PROFILING,Data Profiling,79.17,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-17,DEFINITIONS,Data Definitions,41.67,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-17,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-17,USAGE,Usage,43.33,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-17,FEEDBACK,User Feedback,66.98,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-18,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-18,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-18,ISSUES,Active Issues,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-18,TIMELINESS,Timeliness,98.22,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-18,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,95.72,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-18,PROFILING,Data Profiling,75.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-18,DEFINITIONS,Data Definitions,43.58,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-18,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-18,USAGE,Usage,65.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-18,FEEDBACK,User Feedback,70.25,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-19,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-19,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-19,ISSUES,Active Issues,92.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-19,TIMELINESS,Timeliness,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-19,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,97.21,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-19,PROFILING,Data Profiling,58.33,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-19,DEFINITIONS,Data Definitions,49.55,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-19,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-19,USAGE,Usage,51.67,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-19,FEEDBACK,User Feedback,86.16,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-20,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-20,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-20,ISSUES,Active Issues,89.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-20,TIMELINESS,Timeliness,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-20,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,94.12,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-20,PROFILING,Data Profiling,75.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-20,DEFINITIONS,Data Definitions,43.0,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-20,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-20,USAGE,Usage,40.0,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-20,FEEDBACK,User Feedback,82.31,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-21,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-21,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-21,ISSUES,Active Issues,95.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-21,TIMELINESS,Timeliness,89.21,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-21,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,95.46,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-21,PROFILING,Data Profiling,70.83,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-21,DEFINITIONS,Data Definitions,41.82,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-21,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-21,USAGE,Usage,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-21,FEEDBACK,User Feedback,71.13,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-22,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-22,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-22,ISSUES,Active Issues,84.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-22,TIMELINESS,Timeliness,94.2,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-22,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,94.54,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-22,PROFILING,Data Profiling,75.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-22,DEFINITIONS,Data Definitions,44.17,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-22,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-22,USAGE,Usage,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-22,FEEDBACK,User Feedback,78.85,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-23,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-23,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-23,ISSUES,Active Issues,91.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-23,TIMELINESS,Timeliness,93.3,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-23,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,95.36,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-23,PROFILING,Data Profiling,62.5,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-23,DEFINITIONS,Data Definitions,45.37,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-23,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-23,USAGE,Usage,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-23,FEEDBACK,User Feedback,62.62,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-24,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-24,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-24,ISSUES,Active Issues,90.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-24,TIMELINESS,Timeliness,93.42,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-24,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,96.93,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-24,PROFILING,Data Profiling,66.67,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-24,DEFINITIONS,Data Definitions,48.18,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-24,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-24,USAGE,Usage,73.33,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-24,FEEDBACK,User Feedback,75.39,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-25,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-25,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-25,ISSUES,Active Issues,85.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-25,TIMELINESS,Timeliness,93.44,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-25,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,92.34,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-25,PROFILING,Data Profiling,66.67,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-25,DEFINITIONS,Data Definitions,48.11,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-25,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-25,USAGE,Usage,45.0,RED
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-25,FEEDBACK,User Feedback,78.66,AMBER
DS_TRENDED_REPORT_VW,Trended Report Public View,P&C,2026-04-26,OWNERSHIP,Data Ownership,60.0,AMBER
